x,y
-3.8559999389052395,-5.149999928474426
-2.9559999254941944,-5.149999928474426
-2.455999918043614,-5.149999928474426
-2.405999917298556,-5.149999928474426
-0.5059998889863495,-5.149999928474426
-0.45599988824129145,-5.149999928474426
-0.30599988600611727,-5.149999928474426
-0.2559998852610592,-5.149999928474426
-0.20599988451600115,-5.149999928474426
-0.1559998837709431,-5.149999928474426
-0.10599988302588503,-5.149999928474426
-0.055999882280826974,-5.149999928474426
-0.005999881535768914,-5.149999928474426
0.044000119209289146,-5.149999928474426
0.0940001199543472,-5.149999928474426
0.14400012069940527,-5.149999928474426
0.19400012144446332,-5.149999928474426
0.24400012218952138,-5.149999928474426
0.29400012293457944,-5.149999928474426
0.3440001236796375,-5.149999928474426
0.39400012442469556,-5.149999928474426
0.4440001251697536,-5.149999928474426
0.4940001259148117,-5.149999928474426
0.5440001266598697,-5.149999928474426
0.5940001274049278,-5.149999928474426
0.6440001281499859,-5.149999928474426
0.6940001288950439,-5.149999928474426
0.744000129640102,-5.149999928474426
0.79400013038516,-5.149999928474426
0.8440001311302181,-5.149999928474426
0.8940001318752762,-5.149999928474426
0.9440001326203342,-5.149999928474426
0.9940001333653923,-5.149999928474426
-4.905999954551459,-5.0999999277293675
-4.855999953806401,-5.0999999277293675
-3.9059999396502976,-5.0999999277293675
-3.8559999389052395,-5.0999999277293675
-2.9559999254941944,-5.0999999277293675
-2.455999918043614,-5.0999999277293675
-2.405999917298556,-5.0999999277293675
0.4940001259148117,-5.0999999277293675
0.5440001266598697,-5.0999999277293675
0.5940001274049278,-5.0999999277293675
0.6440001281499859,-5.0999999277293675
0.6940001288950439,-5.0999999277293675
0.744000129640102,-5.0999999277293675
0.79400013038516,-5.0999999277293675
0.8440001311302181,-5.0999999277293675
0.8940001318752762,-5.0999999277293675
0.9440001326203342,-5.0999999277293675
0.9940001333653923,-5.0999999277293675
1.0440001341104503,-5.0999999277293675
-4.905999954551459,-5.049999926984309
-3.9059999396502976,-5.049999926984309
-3.8559999389052395,-5.049999926984309
-2.9559999254941944,-5.049999926984309
-2.455999918043614,-5.049999926984309
-2.405999917298556,-5.049999926984309
0.9940001333653923,-5.049999926984309
